Product ID,Name,Price,Available,Product SKU,UPC code,Categories,Manufacturer name,Manufacturer code,Location name,Location code,Lock product,Lock fields,Meta keywords,Meta title,Meta description,Priority,Rating,Reviews Count,Date added,Call for price,Is taxable,Tax class name,Tax class ID,Tax rate on product level,Cost,Sale price,Price level 1,Price level 2,Price level 3,Free shipping,Weight,Inter pack,Case pack,Min order,Max order,On home page,Is hotdeal,Dollar Days Product,Doba Product,Default Product URL,Custom Product URL,Is digital,Digital product file,Track inventory,Stock,Stock warning,Inventory rule,Overview,Description,Image URL,Image Location,Image zooming option,Image alt text,Attribute type 1,Attribute name 1,Attribute caption 1,Attribute options 1,Attribute priority 1,Attribute type 2,Attribute name 2,Attribute caption 2,Attribute options 2,Attribute priority 2,Attribute type 3,Attribute name 3,Attribute caption 3,Attribute options 3,Attribute priority 3
"CH3086","Chantelle Rive Gauche Demi T-shirt Bra","84.00000","Yes","","","OUR FAVORITES||BASIC BRAS","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2011-01-13 16:36:00","No","Yes","Regular","Regular","-1.00000","0.00000","84.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/chantelle-rive-gauche-demi-t-shirt-bra/","","No","","No","0","0","Hide","Chantelle A t-shirt bra with a little something extra: beautiful lace encircles the cups and continues around the band. The smooth, seamless design disappears under clothes and is great under close-fitting tops.","<p>  <p>A t-shirt bra with a little something extra: beautiful lace encircles the cups and continues around the band. The smooth, seamless design disappears under clothes and is great under close-fitting tops.</p>  <p>&nbsp;</p>  <p>- Style #3086</p>  <p>- Lined, Underwire cups</p>  <p>- Smooth polyester blend</p>  <p>- Contrast-stitched straps and front bow</p>  <p>- Removable padding in A cups</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>","","Local","global","","select","Size","Size","32C ||32D ||32E ||32F ||34C ||34D ||34E ||34F ||36C ||36D ||36E ||36F ||38C ||38D ||38E ||38F","1","select","Color","Color","Cappuccino ||Black","1"
"ch3086nvy","Chantelle Rive Gauche Demi T-Shirt Bra","84.00000","Yes","","","BASIC BRAS||OUR FAVORITES","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2011-07-27 11:10:17","No","Yes","Regular","Regular","-1.00000","0.00000","84.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/basic-bras/chantelle-rive-gauche-demi-t-shirt-bra/","","No","","No","0","0","Hide","Chantelle A T-Shirt bra with a little something extra: beautiful lace encircles the cups and continues around the band. The smooth, seamless design disappears under clothes and is great under close-fitting tops.","<p>  <p> A T-Shirt bra with a little something extra: beautiful lace encircles the cups and continues around the band. The smooth, seamless design disappears under clothes and is great under close-fitting tops.</p>  <p>&nbsp;</p>  <p>- Style# 3086</p>  <p>- Lined under-wire cups</p>  <p>- Smooth, polyester blend</p>  <p>- Contrast-stitched straps and front bow</p>  <p>- Removable padding in A Cups.</p>  <p>&nbsp;</p>  <p> See matching Tanga!</p>","","Local","global","","select","Color","Color","Sapphire","1","select","Size","Size","32C||32D||32E||32F||34C||34D||34E||34F||36C||36D||36E||36F||38C||38D||38E||38F","1"
"CH3087","Chantelle Rive Gauche Bikini","35.00000","Yes","","","BIKINI BRIEFS","Chantelle","Chantelle","","","No","","","","","1800","0.000","0","2011-01-13 16:36:00","No","Yes","Exempt","Exempt","-1.00000","0.00000","35.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/bikini-briefs/chantelle-rive-gauche-bikini/","lingerie/panties-suspender/bikini-briefs/rive-gauche-bikini-capp/","No","","No","0","0","Hide","Chantelle The Chantelle Rive Gauche Bikini goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort. Treat yourself to a matching set today!","<p>  <p>The Chantelle Rive Gauche Bikini goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort. Treat yourself to a matching set today!</p>  <p>&nbsp;</p>  <p>- Style #3087</p>  <p>- Full coverage in back</p>  <p>- Lace front, opaque knit back</p>  <p>- Matching bow on front waistband</p>  <p>- Cotton gusset</p>  <p>- Mid-rise</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>","","Local","global","","select","Size","Size","S||M||L","1","select","Color","Color","Cappuccino","1"
"ch3087blk","Chantelle Rive Gauche Bikini","35.00000","Yes","","","BIKINI BRIEFS","Chantelle","Chantelle","","","No","","","","","1800","0.000","0","2011-05-13 12:53:37","No","Yes","Exempt","Exempt","-1.00000","0.00000","35.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/bikini-briefs/chantelle-rive-gauche-bikini/","lingerie/panties-suspenders/bikini-briefs/rive-gauche-bikini-blk/","No","","No","0","0","Hide","Chantelle The Chantelle Rive Gauche Bikini goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort.","<p>  <p> The Chantelle Rive Gauche Bikini goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort.</p>  <p>&nbsp;</p>  <p>- Style #3087 </p>  <p>- Full coverage in back</p>  <p>- Lace front, opaque knit back</p>  <p>- Matching bow on front waistband</p>  <p>- Mid-rise</p>  <p>&nbsp;</p>  <p> This style fits true to size.</p>","","Local","global","","select","Color","Color","Black","1","select","Size","Size","S||M||L","1"
"ch3087mlk","Chantelle Rive Gauche Bikini","35.00000","Yes","","","BIKINI BRIEFS","Chantelle","Chantelle","","","No","","","","","1800","0.000","0","2011-05-13 12:53:37","No","Yes","Exempt","Exempt","-1.00000","0.00000","35.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/bikini-briefs/chantelle-rive-gauche-bikini/","lingerie/panties-suspenders/bikini-briefs/rive-gauche-bikini-milk/","No","","No","0","0","Hide","Chantelle The Chantelle Rive Gauche Bikini goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort.","<p>  <p> The Chantelle Rive Gauche Bikini goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort.</p>  <p>&nbsp;</p>  <p>- Style #3087</p>  <p>- Full coverage in back</p>  <p>- Lace front, opaque knit back</p>  <p>- Matching bow on front waistband</p>  <p>- Mid-rise</p>  <p>&nbsp;</p>  <p> This style fits true to size.</p>","","Local","global","","select","Color","Color","Milk","1","select","Size","Size","S||M||L","1"
"ch3089blk","Chantelle Rive Gauche Tanga","30.00000","Yes","","","THONGS","Chantelle","Chantelle","","","No","","","","","1900","0.000","0","2011-05-13 12:53:37","No","Yes","Exempt","Exempt","-1.00000","0.00000","30.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/thongs/chantelle-rive-gauche-tanga/","","No","","No","0","0","Hide","Chantelle Elegant and refined, the Rive Gauche collection by Chantelle embodies luxury and seduction.","<p>  <p> Elegant and refined, the Rive Gauche collection by Chantelle embodies luxury and seduction.</p>  <p>&nbsp;</p>  <p>- Style #3089</p>  <p>- Sits average at waist</p> <p>- Ultra-sheer stretch lace</p>  <p>- Embroidered scalloped trim for a seductive effect</p> <p>&nbsp;</p>  <p> This style fits true to size</p>","","Local","global","","select","Color","Color","Black","1","select","Size","Size","S||M||L","1"
"ch3089cap","Chantelle Rive Gauche Tanga in Cappuccino","30.00000","Yes","","","THONGS","Chantelle","Chantelle","","","No","","","","","1900","0.000","0","2011-09-12 00:01:02","No","Yes","Exempt","Exempt","-1.00000","0.00000","30.00000","0.00000","0.00000","0.00000","No","0.25","0","0","0","0","No","No","No","No","lingerie/panties/thongs/chantelle-rive-gauche-tanga-in-cappuccino/","","No","","No","0","0","","The Chantelle Rive Gauche Tanga goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort. Treat yourself to a matching set today!","<p>  <p>The Chantelle Rive Gauche Tanga goes perfectly with both the Rive Gauche Full and Rive Gauche Demi T-shirt Bras for great, everyday comfort. Treat yourself to a matching set today!</p>  <p>&nbsp;</p>  <p>- Style #3089</p>  <p>- Minimal coverage in back</p>  <p>- All-over lace</p>  <p>- Keyhole detail in back</p>  <p>- Cotton gusset</p>  <p>- Mid- to low-rise</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>","","Local","global","","select","size","size","XS||S||M||L","0","select","color","color","Cappuccino||Sapphire","0"
"ch3089cno","Chantelle Rive Gauche Tanga","30.00000","No","","","THONGS","Chantelle","Chantelle","","","No","","","","","1900","0.000","0","2011-05-13 12:53:37","No","Yes","Exempt","Exempt","-1.00000","0.00000","30.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/thongs/chantelle-rive-gauche-tanga/","","No","","No","0","0","Hide","Chantelle Elegant and refined, the Rive Gauche collection by Chantelle embodies luxury and seduction","<p>  <p> Elegant and refined, the Rive Gauche collection by Chantelle embodies luxury and seduction.</p>  <p>&nbsp;</p>  <p>- Style #3089</p>  <p>- Sits average at waist</p> <p>- Ultra-sheer stretch lace</p>  <p>- Embroidered scalloped trim for a seductive effect</p> <p>&nbsp;</p>  <p> This style fits true to size</p>","","Local","global","","select","Size","Size","S||M||L","1","select","Color","Color","Cappuccino","1"
"ch3089mlk","Chantelle Rive Gauche Tanga","30.00000","Yes","","","THONGS","Chantelle","Chantelle","","","No","","","","","1900","0.000","0","2011-05-13 12:53:37","No","Yes","Exempt","Exempt","-1.00000","0.00000","30.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/thongs/chantelle-rive-gauche-tanga/","lingerie/panties-suspenders/thongs/rive-gauche-tanga-milk/","No","","No","0","0","Hide","Chantelle Elegant and refined, the Rive Gauche collection by Chantelle embodies luxury and seduction.","<p>&nbsp;</p>  <p>Elegant and refined, the Rive Gauche collection by Chantelle embodies luxury and seduction.</p>  <p>&nbsp;</p>  <p>- Style #3089</p>  <p>- Sits average at waist</p>  <p>- Ultra-sheer stretch lace</p>  <p>- Embroidered scalloped trim for a seductive effect</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>","","Local","global","","select","Color","Color","Milk","1","select","Size","Size","S||M||L","1"
"ch3089nvy","Chantelle Rive Gauche Tanga in Sapphire","30.00000","Yes","","","THONGS","Chantelle","Chantelle","","","No","","","","","1900","0.000","0","2011-07-27 11:10:17","No","Yes","Exempt","Exempt","-1.00000","0.00000","30.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/thongs/chantelle-rive-gauche-tanga-in-sapphire/","","No","","No","0","0","Hide","Elegant and refine, the Rive Gauche collection by Chantelle embodies luxury and seduction.","<p>  <p> Elegant and refine, the Rive Gauche collection by Chantelle embodies luxury and seduction.</p>  <p>&nbsp;</p>  <p>- Style# 3089nvy</p>  <p>- Sits average at waist</p>  <p>- Ultra-sheer stretch lace</p>  <p>- Embroidered scalloped trim for a seduction</p>  <p>- Removable padding in A Cups.</p>  <p>&nbsp;</p>  <p> See matching Rive Gauche Demi T-Shirt Bra!</p>","","Local","global","","select","Size","Size","S||M||L","1","select","Color","Color","Sapphire","1"
"ch3281","Chantelle Rive Gauche 3 Part Bra","93.00000","No","","","BRAS","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2012-04-18 09:06:07","No","Yes","Regular","Regular","-1.00000","0.00000","93.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/bras/chantelle-rive-gauche-3-part-bra/","","No","","No","0","0","OutOfStock","Chantelle This beautiful seamed cup bra by Chantelle boasts a 3 part cup for exceptional support and features a lace overlay atop sturdy lining for wearability and elegant appeal.","<p>  <p>  This beautiful seamed cup bra by Chantelle boasts a 3 part cup for exceptional support and features a lace overlay atop sturdy lining for wearability and elegant appeal.  </p>  <p>&nbsp;</p>  <p>- Style# ch3281</p>  <p>- 3 part cup</p>  <p>- Full coverage</p>  <p>- Fully lined lace cups</p>  <p>- Adjustable Straps</p> <p>- Fits true to size</p>  <p>&nbsp;</p>","","Local","global","","select","size","size","32C ||32D ||32E","1","select","color","color","Cappuccino","1"
"ch3286blk","Chantelle Rive Gauche T-shirt Bra","84.00000","No","","","OUR FAVORITES||BASIC BRAS","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2011-05-20 07:59:47","No","Yes","Regular","Regular","-1.00000","0.00000","84.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/chantelle-rive-gauche-t-shirt-bra/","lingerie/bras/our-favorites/rive-gauche-t-shirt-bra-blk/","No","","No","0","0","Hide","Chantelle This seamless, full coverage bra contours, shapes and supports. The cups are lined in combed microfiber for the ultimate comfort. This is a beautiful t-shirt bra for larger cup sizesThis seamless, full coverage bra contours","<p>  <p>This seamless, full coverage bra contours, shapes and supports. The cups are lined in combed microfiber for the ultimate comfort. This is a beautiful t-shirt bra for larger cup sizes</p>  <p>&nbsp;</p>  <p>- Style #3286</p>  <p>- Contour, Underwire, foam-lined cups provide smoothness without extra padding</p>  <p>- Power mesh band for support</p>  <p>- Scalloped lace trim</p>  <p>- Contrast-stitched straps are fully adjustable</p>  <p>- U-shaped leotard back keeps straps from slipping</p>  <p>- Side stays in E/F/G/H cups</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>","","Local","global","","select","Color","Color","Black","1","select","Size","Size","32C||32D||32E||32F||34C||34D||34E||34F||36C||36D||36E||36F||38C||38D||38E||38F","1"
"ch3286cap","Chantelle Rive Gauche Full T-shirt Bra in Cappuccino","84.00000","Yes","","","OUR FAVORITES","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2011-09-12 00:01:02","No","Yes","Regular","Regular","-1.00000","0.00000","84.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/chantelle-rive-gauche-full-t-shirt-bra-in-cappuccino/","","No","","No","0","0","OutOfStock","This seamless, full coverage bra contours, shapes and supports. The cups are lined in combed microfiber for the ultimate comfort. This is a beautiful t-shirt bra for larger cup sizes","<p>  <p>This seamless, full coverage bra contours, shapes and supports. The cups are lined in combed microfiber for the ultimate comfort. This is a beautiful t-shirt bra for larger cup sizes</p>  <p>&nbsp;</p>  <p>- Style #3286</p>  <p>- Contour, underwire, foam-lined cups provide smoothness without extra padding</p>  <p>- Power mesh band for support</p>  <p>- Scalloped lace trim</p>  <p>- Contrast-stitched straps are fully adjustable</p>  <p>- U-shaped leotard back keeps straps from slipping</p>  <p>- Side stays in E/F/G/H cups</p>  <p>&nbsp;</p>  <p>Chantelle follows the French sizing system for its bras. Please see our size chart to compare the American sizes and find your best fit.</p>","","Local","global","","select","size","size","32D ||32E ||32F ||34B ||34C ||34D ||34E ||34F ||36B ||36C ||36D ||36E ||38B ||38C ||38D ||38E","1","select","color","color","Cappuccino","1"
"ch3316","Chantelle Haussmann Strapless Bra","78.00000","Yes","","","BASIC BRAS","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2012-05-11 12:22:42","No","Yes","Regular","Regular","-1.00000","0.00000","78.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/bras/basic-bras/chantelle-haussmann-strapless-bra/","","No","","No","0","0","","Chantelle This push-up bra features graduated foam padding for cleavage enhancement and a sweetheart neckline. Hidden underwire is encased in the foam padding. Removable straps make this bra wearable under any garment.","<p>  <p> Chantelle This push-up bra features graduated foam padding for cleavage enhancement and a sweetheart neckline. Hidden underwire is encased in the foam padding. Removable straps make this bra wearable under any garment.   <p>&nbsp;</p>  <p>- Style# 3316</p>   <p>- Angled seaming provides support a</p>  <p>- Silicone strips on top and bottom edges keep bra in place. </p>  <p>- Side boning for added support. </p>  <p>- Removable satin straps with covered elastic in front attach and adjust with silvertone metal hardware. </p>  <p>&nbsp;</p>  <p>This style runs true to size</p>","","Local","global","","select","color","color","Nude","0","select","size","size","32A||32B||32C||32D||34A||34B||34C||34D","0"
"CH3377","Chantelle Cachemire Bodysuit","125.00000","No","","","SALE","Chantelle","Chantelle","","","No","","","","","2600","0.000","0","2011-08-12 09:10:05","No","Yes","Regular","Regular","-1.00000","0.00000","125.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","sale/chantelle-cachemire-bodysuit/","","No","","No","0","0","Hide","Chantelle For elegance and support in your wardrobe, Chantelle provides the Cachemire Bodysuit. The three-part seamed bra cup lifts and shapes, while the body smooths and firms.","<p>  <p>For elegance and support in your wardrobe, Chantelle provides the Cachemire Bodysuit. The three-part seamed bra cup lifts and shapes, while the body smooths and firms.</p>  <p>&nbsp;</p>  <p>- Style #3377</p>  <p>- One-piece body with snap closure at crotch</p>  <p>- Tummy control panel at center</p>  <p>- Rouched detail at back for additional lift</p>  <p>- Lace detail at leg, and along top panel of bra cup</p>  <p>- Full coverage Bikini cut in back</p>  <p>&nbsp;</p>  <p>Chantelle follows the French sizing system for its bras. Please see our size chart to compare to American sizes and find your best fit.</p>","","Local","global",""
"ch3383skrs","Chantelle C-Paris Bikini in Skin Rose","36.00000","Yes","","","BIKINI BRIEFS","Chantelle","Chantelle","","","No","","","","","1800","0.000","0","2011-09-12 00:01:01","No","Yes","Exempt","Exempt","-1.00000","0.00000","36.00000","0.00000","0.00000","0.00000","No","0.25","0","0","0","0","No","No","No","No","lingerie/panties/bikini-briefs/chantelle-c-paris-bikini-in-skin-rose/","","No","","No","0","0","","The C-Paris Bikini pairs beautifully with the C-Paris Memory Foam T-shirt Bra and captures the essence of beauty with a sexy yet comfortable feel.","<p>  <p>The C-Paris Bikini pairs beautifully with the C-Paris Memory Foam T-shirt Bra and captures the essence of beauty with a sexy yet comfortable feel.</p>  <p>&nbsp;</p>  <p>- Style # 3383</p>  <p>- Velvet-touch knit panty with elegant lace trim along front and back waistband</p>  </p>- Mid- to low-rise</p>  <p>- Cotton gusset</p>  <p>- Satin bow and dangling “C” charm at center front</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>  <p>&nbsp;</p>","","Local","global","","select","size","size","XS||S||M||L","0","select","color","color","Skin Rose","0"
"ch3383vlt","Chantelle C-Paris Bikini Brief in Violet","36.00000","Yes","","","BIKINI BRIEFS","Chantelle","Chantelle","","","No","","","","","1900","0.000","0","2012-02-08 12:21:26","No","Yes","Exempt","Exempt","-1.00000","0.00000","36.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/panties/bikini-briefs/chantelle-c-paris-bikini-brief-in-violet/","","No","","No","0","0","","Chantelle This bikini panty features an embroidered tulle inset at top front, with satin bow and goldtone ""C"" at center front","<p>  <p> This bikini panty features an embroidered tulle inset at top front, with satin bow and gold-tone ""C"" at center front</p>  <p>&nbsp;</p>  <p>- Style# 3383</p>  <p>- Low-rise styling is invisible under low-rise fashions</p>  <p>- Elastic along leg openings for fit and comfort</p>  <p>-Provide moderate rear coverage</p>  <p>&nbsp;</p>  <p>Fits true to size.</p>","","Local","global","","select","size","size","S||M||L","0","select","color","color","Violet","0"
"ch3384vlt","Chantelle C-Paris French Knickers in Violet","40.00000","Yes","","","FRENCH KNICKERS","Chantelle","Chantelle","","","No","","","","","1700","0.000","0","2012-02-08 12:21:26","No","Yes","Exempt","Exempt","-1.00000","0.00000","40.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/panties/french-knickers/chantelle-c-paris-french-knickers-in-violet/","","No","","No","0","0","OutOfStock","Chantelle This beautiful stretch lace panty features a flexible fit that molds to your curves for the perfect fit.","<p>  <p> The Chantelle C-Paris French Knickers are delicately constructed from the finest fabrics creating a sheer, feminine look.</p>  <p>&nbsp;</p>  <p>- Style# 3384</p>  <p>- Mid-rise styling covers more of your tummy</p>  <p>- Dainty stretch floral lace</p>  <p>- Stretch lace at leg openings for custom f it</p>  <p>- Providesmoderate rear coverage</p>  <p>&nbsp;</p>  <p>Fits true to size.</p>","","Local","global","","select","size","size","S||M","1","select","color","color","Violet","1"
"ch3386","Chantelle C-Paris T-shirt Bra","93.00000","No","","","OUR FAVORITES||BASIC BRAS","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2011-08-12 09:10:05","No","Yes","Regular","Regular","-1.00000","0.00000","93.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/chantelle-c-paris-t-shirt-bra/","","No","","No","0","0","Hide","Chantelle The C-Paris memory foam T-shirt Bra captures the essence of beauty with a sexy yet comfortable feel.","<p>  <p> The C-Paris memory foam T-shirt Bra captures the essence of beauty with a sexy yet comfortable feel.</p>  <p>&nbsp;</p>  <p>- Style #3386</p>  <p>- Decorative straps and sheer lace band</p>  <p>- Molded, memory foam cups</p>  <p>- Satin bow and dangling “C” charm at center</p>  <p>&nbsp;</p>  <p> This style fits true to size. Please see our size chart to determine your best fit.</p>","","Local","global","","select","Size","Size","32C||32D||32E||32F||34C||34D||34E||34F||36C||36D||36E||36F||38C||38D||38E||38F","1","select","Color","Color","Milk||Black||Skin Rose","1"
"ch3386skrs","Chantelle C-Paris Memory Foam T-shirt bra in Skin Rose","93.00000","No","","","OUR FAVORITES","Chantelle","Chantelle","","","No","","","","","2600","0.000","0","2011-09-12 00:01:01","No","Yes","Regular","Regular","-1.00000","0.00000","93.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/chantelle-c-paris-memory-foam-t-shirt-bra-in-skin-rose/","","No","","No","0","0","OutOfStock","The C-Paris memory foam T-shirt Bra captures the essence of beauty with a sexy yet comfortable feel.","<p>  <p>The C-Paris memory foam T-shirt Bra captures the essence of beauty with a sexy yet comfortable feel.</p>  <p>&nbsp;</p>  <p>- Style # 3386</p>  <p>- Decorative elastic straps are adjustable in back</p>  </p>- Sheer lace band</p>  <p>- Molded, underwired cups are made in soft memory foam</p>  <p>- Satin bow and dangling “C” charm at center front</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>  <p>&nbsp;</p>","","Local","global","","select","size","size","32A||32B||32C||32D||32E||34B||34C||34D||34E||36B||36C","1","select","color","color","Skin Rose||Milk","1"
"ch3386vlt","Chantelle C-Paris Memory Foam T-Shirt Bra in Violet","93.00000","Yes","","","FASHION BRAS","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2012-02-08 12:21:26","No","Yes","Regular","Regular","-1.00000","0.00000","93.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/bras/fashion-bras/chantelle-c-paris-memory-foam-t-shirt-bra-in-violet/","","No","","No","0","0","OutOfStock","Luxuriously smooth with delicate accents in all the right places. The C Paris bra by Chantelle contours with light memory foam lining.","<p>  <p> Luxuriously smooth with delicate accents in all the right places-- The C Paris bra by Chantelle contours with light memory foam lining.</p>  <p>&nbsp;</p>  <p>- Style# 3386</p>  <p>- Adjustable straps with scalloped trim split at front</p>  <p>- Contour underwire cups with memory foam lining</p>  <p>- Crissed-crossed center front with bow and charm detail</p>  <p>- Lace sides</p>  <p>&nbsp;</p>  <p>Fits true to size.</p>","","Local","global","","select","size","size","32B ||32C ||32D ||36B","1","select","color","color","Violet","1"
"ch3413","Chantelle Saint Germaine Bikini Brief","39.00000","Yes","","","BIKINI BRIEFS","Chantelle","Chantelle","","","No","","","","","1888","0.000","0","2012-01-24 11:23:46","No","Yes","Exempt","Exempt","-1.00000","0.00000","39.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/panties/bikini-briefs/chantelle-saint-germaine-bikini-brief/","","No","","No","0","0","","The Chantelle Saint Germain Bikini Brief will easily become a favorite this spring!","<p>  <p> The Chantelle Saint Germain Bikini Brief will easily become a favorite this spring!</p>  <p>&nbsp;</p>  <p>- Style# 3413</p>  <p>- Extremely comfortable opaque panty</p>  <p>- Sheer, full coverage in back</p>  <p>-Lined lace front</p>  <p>&nbsp;</p>  <p>Fits true to size.</p>","","Local","global","","select","size","size","S||M||L","0","select","color","color","Blue Ocean","0"
"ch3416","Chantelle Saint Germaine T-shirt Bra","99.00000","Yes","","","OUR FAVORITES","Chantelle","Chantelle","","","No","","","","","2400","0.000","0","2012-01-24 11:23:46","No","Yes","Regular","Regular","-1.00000","0.00000","99.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/chantelle-saint-germaine-t-shirt-bra/","","No","","No","0","0","OutOfStock","The Chantelle Saint Germain T-shirt bra will easily become a favorite this spring!","<p>  <p> The Chantelle Saint Germain T-shirt bra will easily become a favorite this spring!</p>  <p>&nbsp;</p>  <p>- Style# 3416</p>  <p>- Modest nipple coverage</p>  <p>-Demi coverage for an open neckline</p>  <p>-Straps positioned more center to prevent sliding</p>  <p>- A lace and lined band</p> <p>&nbsp;</p>  <p>Fits true to size.</p>","","Local","global","","select","size","size","32B ||32C ||32D ||32E ||34B ||34C ||34D ||36B ||36C ||36D","1","select","color","color","Blue Ocean","1"
"ch3419","Chantelle Saint Germaine Tanga","36.00000","Yes","","","THONGS","Chantelle","Chantelle","","","No","","","","","1999","0.000","0","2012-01-24 11:23:46","No","Yes","Exempt","Exempt","-1.00000","0.00000","36.00000","0.00000","0.00000","0.00000","No","1.00","0","0","1","0","No","No","No","No","lingerie/panties/thongs/chantelle-saint-germaine-tanga/","","No","","No","0","0","","The Chantelle Saint Germain Tanga will easily become a favorite this spring!","<p>  <p> The Chantelle Saint Germain Tanga will easily become a favorite this spring!</p>  <p>&nbsp;</p>  <p>- Style# 3419</p>  <p>- Tanga with lace detail around waist and back</p>  <p>- Provides minimal rear coverage</p>  <p>- V coverage at back</p>  <p>&nbsp;</p>  <p>Fits true to size.</p>","","Local","global","","select","size","size","S||M","0","select","color","color","Blue Ocean","0"
"CH3425","Chantelle Haute Couture Demi","120.00000","No","","","SALE","Chantelle","Chantelle","","","No","","","","","2500","0.000","0","2011-08-12 09:10:05","No","Yes","Regular","Regular","-1.00000","0.00000","120.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","sale/chantelle-haute-couture-demi/","","No","","No","0","0","Hide","Chantelle At the height of fashion lingerie is Chantelle's Haute Couture line. Featuring two-tone lace, this collection transitions perfectly from daytime to boudoir.","<p>  <p>At the height of fashion lingerie is Chantelle's Haute Couture line. Featuring two-tone lace, this collection transitions perfectly from daytime to boudoir.</p>  <p>&nbsp;</p>  <p>- Style #3425</p>  <p>- Demi cup features vertical seam for uplift effect and open neckline</p>  <p>- Two-tone lace transitions from sheer to opaque</p>  <p>- Center gore has peep hole with crisscross ribbon detail</p>  <p>- Floral lace detail on front of strap</p>  <p>&nbsp;</p>  <p>This style fits true to size.</p>","","Local","global",""
"CH3427","Chantelle Haute Couture Waist Cincher","98.00000","No","","","SALE","Chantelle","Chantelle","","","No","","","","","1500","0.000","0","2011-01-13 16:36:00","No","Yes","Regular","Regular","-1.00000","0.00000","98.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","sale/chantelle-haute-couture-waist-cincher/","","No","","No","0","0","Hide","Chantelle At the height of fashion lingerie is Chantelle's Haute Couture line. Add the finishing touch to your Haute Couture Demi Bra and Tanga collection with this stunning piece.","<p>  <p>At the height of fashion lingerie is Chantelle's Haute Couture line. Add the finishing touch to your Haute Couture Demi Bra and Tanga collection with this stunning piece.</p>  <p>&nbsp;</p>  <p>- Style #3427</p>  <p>- Sits high on waist</p>  <p>- Two-tone lace detail at center front and back; transparent material at sides</p>  <p>- Hook and eye closure</p>  <p>- Crossed ribbon detail laces up to a stitched bow at back</p>  <p>- Attached garters for use with stockings</p>  <p>&nbsp;</p>  <p>This style fits true to size</p>","","Local","global",""
